1024	3.05585
2048	5.20547
4096	10.53495
8192	27.96044
16384	51.48253
32768	117.97583999999999
65536	209.42171
131072	487.52585999999997
262144	923.64624
524288	2178.29129
1048576	4677.28246
2097152	8761.80257
